recorded,ds1,mf1,rf1,ds2,mf2,rf2,ds3,mf3,rf3,num_neg,num_pos
2021-03-21 04:29,5.348148148,1.543518518,1.389197531,8.833333334,2.688271605,2.443518518,1.530555556,0.480246914,0.418209877,16,21
2021-03-21 04:59,7.805092593,1.925925926,1.71712963,8.758796296,2.226388889,2.056481482,1.784722223,0.542592593,0.494444445,17,34
2021-03-21 05:29,8.147222223,1.976851852,1.742592593,8.674074074,2.062962963,1.893518519,2.602777778,0.663888889,0.566666667,9,17
2021-03-21 05:59,9.189814816,2.867283951,2.552469136,12.25925926,3.662037037,3.226851852,4.574074074,1.385802469,1.171296296,6,6
2021-03-21 06:29,12.87455908,3.884479718,3.339506173,14.39373898,4.030643739,3.60526896,6.499779542,1.81404321,1.531194886,20,18
2021-03-21 06:59,19.2654321,7.228395062,6.543209876,20.70061728,7.716049383,7.12345679,9.567901236,3.50617284,3.172839506,17,17
2021-03-21 07:29,19.59082892,7.986772487,7.332892416,19.8531746,8.0335097,7.461640212,10.12477954,3.968253968,3.708112875,12,16
2021-03-21 07:59,25.01377866,9.263558201,8.841710758,25.41843034,9.654431218,9.072089946,13.54122575,5.054453263,4.64638448,11,27
2021-03-21 08:29,31.0154321,11.61419753,10.9382716,28.68827161,10.84876543,10.37345679,19.12962963,6.984567901,6.63271605,7,15
2021-03-21 08:59,40.64506173,15.01146385,14.82451499,38.82098766,14.62698413,14.35185185,27.59259259,10.12918871,9.805114637,13,28
2021-03-21 09:29,45.02623457,16.91666667,16.41820988,47.44212963,17.95987654,17.53395062,32.37037037,11.8287037,11.35262346,8,24
2021-03-21 09:59,53.5462963,20.97222222,20.35493827,51.47222222,20.37345679,20.00617284,40.74691358,15.58641975,14.99074074,7,16
2021-03-21 10:29,55.19168871,20.81536596,20.49393739,53.78880071,20.7210097,20.41732804,34.50132275,12.87885803,12.3859127,9,12
2021-03-21 10:59,58.27204586,23.30379189,22.45238096,56.3686067,22.59656085,22.25837743,38.67460317,14.91049383,14.38359789,4,18
2021-03-21 11:29,60.12962963,24.68209877,23.67283951,59.00617284,24.37037037,23.63580247,40.87654321,16.05864198,15.34876543,6,15
2021-03-21 11:59,61.55864198,25.91534392,25,59.36375662,25.11155203,24.61419753,41.44356261,16.93518519,16.29188713,7,13
2021-03-21 12:29,62.30599647,26.29850088,25.55114639,59.6186067,25.38536155,24.87874779,41.20679013,16.68474427,16.18606702,10,15
2021-03-21 12:59,59.86684303,24.97839506,24.10890653,61.67724868,25.93253968,25.35449736,42.43518519,17.04012346,16.43827161,10,12
2021-03-21 13:29,58.64814815,24.16358025,23.29320988,54.14506173,22.61728395,22.08950617,35.08950617,13.79938272,13.33024692,5,13
2021-03-21 13:59,58.89197531,24.46604938,23.74823633,58.69444444,24.80643739,24.19797178,40.9356261,16.72795415,15.94620811,10,16
2021-03-21 14:29,56.77623457,22.70216049,22.29320988,55.56018519,22.80555556,22.28395062,38.41049383,15.10185185,14.46604939,11,11
2021-03-21 14:59,53.52623457,21.06057099,20.82561729,52.50270062,20.83757716,20.89891975,31.15895062,12.18441358,11.89467593,5,5
2021-03-21 15:29,51.64197531,20.67283951,20.22839506,53.02160494,21.33950617,21.2037037,33.06481482,12.83024691,12.44444445,3,2
2021-03-21 15:59,51.96296297,20.87962963,20.16975309,49.67901235,19.95987654,19.71604939,29.84567901,11.53703704,11.14814815,4,2
2021-03-21 16:29,53.91666667,22.05246914,21.33950618,51.55864198,21.26234568,20.79938272,31.72530864,12.60185185,12.13888889,4,3
2021-03-21 16:59,53.08179012,21.27854939,20.6087963,49.27546296,19.98688272,19.53549383,30.9845679,12.07330247,11.6242284,1,0
2021-03-21 17:29,51.30015432,19.74768519,19.47337963,46.48726852,18.30516975,18.01813272,32.74614198,12.67515432,12.18904321,1,0
2021-03-21 17:59,45.51774691,18.78665123,18.13425926,43.28279321,18.06983025,17.56327161,25.41550926,10.43055556,9.868827162,5,4
2021-03-21 18:29,40.81172839,16.14197531,15.59259259,40.57407407,16.12037037,15.71604939,20.88271605,8.234567901,7.827160494,0,4
2021-03-21 18:59,33.07716049,12.44868827,12.38387346,35.29822531,13.30246914,13.29475309,15.9525463,6.091049383,5.90470679,4,4
2021-03-21 19:29,28.58101852,10.58333333,10.54436728,31.18209877,12.24729938,12.0617284,17.76118827,7.010416666,6.611496914,3,4
2021-03-21 19:59,24.869709,8.964726633,8.781525573,27.09391535,10.67173722,10.30357143,13.74140212,5.296516755,4.863536155,2,3
2021-03-21 20:29,23.28395062,9.166666667,8.901234568,23.88271605,10.40740741,9.947530864,11.84259259,4.941358025,4.533950617,6,3
2021-03-21 20:59,21.13932981,8.241622575,8.006613757,24.14726631,10.10141094,9.652557319,11.38624339,4.846560847,4.391534392,10,11
2021-03-21 21:29,18.66677689,7.335097002,7.09446649,22.13172399,9.399911815,9.038470017,10.08123898,4.178130511,3.864417989,6,14
2021-03-21 21:59,15.0462963,6.324074074,5.88271605,20.54320988,8.987654321,8.657407407,8.731481482,3.75308642,3.459876544,17,13
2021-03-21 22:29,12.58487654,5.12191358,4.775462963,18.2662037,7.675925926,7.346450617,7.38117284,3.233796297,2.887345679,18,17
2021-03-21 22:59,10.32716049,4.441358025,4.086419753,14.00925926,6.348765432,5.990740741,5.549382716,2.703703704,2.296296296,6,17
2021-03-21 23:29,7.428433642,2.982087743,2.652832892,9.891672178,4.367449294,3.953593475,3.877232143,1.648093033,1.442046958,9,10
2021-03-22 00:29,4.940696649,1.575823964,1.365162037,8.398313492,2.796392747,2.504050926,2.67475474,0.904693012,0.80160108,16,35
2021-03-22 00:59,4.661474868,1.312351191,1.128125,6.945469577,2.008217593,1.844510582,1.097123016,0.382275132,0.347437169,9,12
2021-03-22 01:29,3.704398148,1.017939815,0.923263889,6.284027778,1.70462963,1.606828704,1.421759259,0.446875,0.390162037,14,15
2021-03-22 01:59,2.024537037,0.496296296,0.448148148,4.873611111,1.365740741,1.227777778,0.62037037,0.194444444,0.145833333,12,14
2021-03-22 02:29,1.318518519,0.359259259,0.307407407,4.42962963,1.251851852,1.114814815,0.851851852,0.251851852,0.225925926,8,10
2021-03-22 02:59,2.637037037,0.722222222,0.614814815,2.592592593,0.755555555,0.677777778,0.362962963,0.125925926,0.092592592,8,21
2021-03-22 03:29,2.118518518,0.577777778,0.492592592,3.988888889,1.074074074,1,0.788888889,0.22962963,0.2,6,15
2021-03-22 03:59,2.640740741,0.614814815,0.541666667,5.899074074,1.471296297,1.375,1.924074074,0.508333333,0.462037037,13,12
2021-03-22 04:29,5.559259259,1.262962963,1.12962963,8.848148149,2.088888889,1.940740741,2.066666667,0.466666667,0.411111111,15,15
2021-03-22 04:59,9.927816359,3.002083333,2.564891975,12.32330247,3.782330247,3.406481482,4.736188272,1.429591049,1.202276235,16,14
2021-03-22 05:29,16.87635031,4.863618827,4.27025463,19.22472994,5.770447531,5.179976852,9.699074075,2.704475309,2.31558642,12,16
2021-03-22 05:59,27.61342593,10.97145062,9.904320988,28.00462963,11.16898148,10.26774691,16.86651235,6.429012346,5.625,18,15
2021-03-22 06:29,38.87257496,16.07561729,14.80456349,37.53979277,15.017306,14.15608466,26.0353836,10.47167108,9.618496475,12,24
2021-03-22 06:59,59.32716049,25.22839506,24.60802469,54.87654322,23.22839506,22.66358025,44.59259259,18.5925926,17.65123457,7,14
2021-03-22 07:29,75.62345679,32.15123457,33.97839506,72.45679013,31.0308642,32.82716049,63.65123457,26.2345679,28.04012346,9,22
2021-03-22 07:59,88.91666667,30.77777778,43.43518519,84.94444445,28.58333334,41.86111111,85.08333333,26.80555556,40.87962963,6,23
2021-03-22 08:29,83.89814815,29.0308642,40.64814815,81.53395062,27.11111111,39.62345679,80.5,25.14814815,37.91666667,11,22
2021-03-22 08:59,78.15740741,27.97222222,35.53703704,74.89814815,27.5462963,33.95370371,66.12037037,24.06481482,28.87962963,20,29
2021-03-22 09:29,64.80087081,29.43088625,30.15299824,56.34165565,26.13199956,26.29436728,43.47933201,19.52386464,19.38640873,28,30
2021-03-22 09:59,64.0929784,24.45486111,24.71604938,55.31404321,21.82986111,21.56944445,39.38464506,15.05748457,14.72337963,15,26
2021-03-22 10:29,56.78819444,22,22.11149692,53.31790124,21.11998457,21.04552469,38.58101852,14.69637346,14.19868827,22,26
2021-03-22 10:59,57.27391976,21.46450618,21.45138889,53.57561729,20.60648148,20.4845679,36.50771605,13.38425926,13.07407407,18,17
2021-03-22 11:29,56.05324074,21.56944444,21.65740741,48.15354939,19.07561728,18.89274691,35.9529321,13.60725309,13.15277778,21,23
2021-03-22 11:59,57.41743827,21.30401235,21.13310185,48.99266975,18.68827161,18.51041667,36.25887346,13.12731481,12.76736111,21,21
2021-03-22 12:29,62.20690036,24.00947972,24.08752205,53.20976631,21.22233245,20.90652558,41.62279541,15.91126543,15.41887125,14,18
2021-03-22 12:59,59.92680776,21.18386243,21.17592592,52.3994709,19.15564374,19.00837743,37.01058201,12.69532628,12.52601411,9,19
2021-03-22 13:29,61.77777778,22.96064815,23.06481482,55.01620371,21.12808642,20.96527778,37.92901234,13.71373457,13.42052469,11,26
2021-03-22 13:59,63.17592593,24.41049383,24.5462963,59.08641975,23.2345679,23.26851852,42.44135803,16.41358025,15.95987654,2,6
2021-03-22 14:29,65.44444445,26.16049383,26.43518518,58.82716049,24.2962963,24.48765432,44.0154321,17.44135803,17.20061729,3,10
2021-03-22 14:59,64.39197531,26.35097002,26.49823633,59.579806,25.11772487,24.93342152,44.16402117,17.79585538,17.44797178,4,5
2021-03-22 15:29,65.64969136,25.51697531,25.92592593,54.30709877,21.99382716,21.8904321,39.41666667,15.21759259,15.04320988,2,9
2021-03-22 15:59,78.96164021,31.99118166,34.97001764,73.43650794,30.95590829,32.64329806,62.46869489,25.87433863,26.80864198,5,8
2021-03-22 16:29,76.91049383,31.41975308,34.75,69.2345679,30.61111111,32.00617284,56.69753087,24.96296297,24.95679012,2,5
2021-03-22 16:59,66.51774692,27.42554012,29.01157408,59.2341821,26.48109568,26.55324074,45.11496914,19.39930555,19.09567901,4,1
2021-03-22 17:29,68.18479938,27.52121913,29.24807099,62.3117284,27.05208334,27.24459877,48.92322531,20.60030864,20.52507716,2,4
2021-03-22 17:59,67.91402117,29.30820106,29.87433863,56.96428571,25.66666667,25.53174603,40.62962963,17.77116402,17.11111111,2,0
2021-03-22 18:29,65.09479718,27.44179894,28.10361552,53.18783069,23.70326279,23.61243387,36.46693122,16.05864198,15.47310406,0,1
2021-03-22 18:59,50.52336861,19.12169312,18.85361552,45.07407408,17.39506173,17.13932981,32.46208113,12.32892416,11.88271605,2,1
2021-03-22 19:29,44.35185185,15.92283951,15.35185186,40.36728395,14.65740741,14.11111111,26.93518519,9.441358026,8.740740741,0,5
2021-03-22 19:59,35.66049383,13.11728395,12.39506173,34.63271605,12.89506173,12.2345679,21.72222223,7.75617284,7.074074074,1,7
2021-03-22 20:29,26.79938272,9.938657407,9.363425925,31.83256173,12.85339506,12.20833333,18.12654321,7.017361111,6.272762346,5,5
2021-03-22 20:59,25.5779321,9.334104939,8.849537037,29.61805556,11.55555556,10.95910494,15.92901234,5.93287037,5.296296296,13,16
2021-03-22 21:29,17.76683502,6.916666667,6.127946128,27.5462963,11.39225589,10.50084176,17.73569024,7.48063973,6.39983165,5,16
2021-03-22 21:59,18.14057239,5.250000001,4.835016835,23.65740741,7.533670034,7.036195288,13.63468014,4.500841751,4.026094276,6,13
2021-03-22 22:29,15.12191358,5.438271605,5.046296296,20.16203704,7.523148148,7.087962963,9.277777777,3.442901235,3.063271605,14,21
2021-03-22 22:59,9.290123457,2.802469136,2.578703704,12.87654321,4.25154321,3.902777778,6.507716049,2.055555555,1.782407408,10,19
2021-03-22 23:29,8.185185186,2.427469136,2.175154321,12.6712963,4.037808642,3.653549383,4.262345679,1.426697531,1.216820988,18,37
2021-03-23 00:29,4.847574956,1.336078042,1.185030864,8.092173721,2.23768739,2.046814374,2.522784391,0.759744268,0.658079806,61,59
2021-03-23 00:59,2.940740741,0.711111111,0.633333333,6.474074075,1.62962963,1.503703704,1.514814815,0.359259259,0.335185185,18,31
2021-03-23 01:29,2.533333334,0.622222222,0.559259259,5.125925926,1.314814815,1.2,1.651851852,0.407407407,0.377777778,23,27
2021-03-23 01:59,1.492592593,0.396296296,0.362962963,3.233333333,0.837037037,0.759259259,0.648148148,0.185185185,0.17037037,24,24
2021-03-23 02:29,1.974074074,0.529629629,0.492592593,3.022222222,0.874074074,0.811111111,0.651851852,0.174074074,0.17037037,17,20
2021-03-23 02:59,1.737037037,0.407407408,0.380555556,3.544444445,0.958333333,0.855555555,0.680555556,0.181481481,0.174074074,12,31
2021-03-23 03:29,2.26712963,0.607407407,0.539814815,4.182870371,1.131481482,1.012962963,0.625925926,0.196296296,0.170370371,16,30
2021-03-23 03:59,1.996296296,0.585185185,0.492592593,4.677777778,1.288888889,1.155555556,1.140740741,0.307407407,0.281481482,8,26
2021-03-23 04:29,4.588888889,1.092592593,0.996296296,7.877777779,1.981481482,1.77037037,2.603703704,0.666666667,0.588888889,10,17
2021-03-23 04:59,8.499614197,2.632484568,2.252777778,11.63533951,3.673649692,3.23128858,3.638927469,1.077623457,0.917824074,17,21
2021-03-23 05:29,17.84452161,5.213927469,4.550540123,19.31327161,5.300733025,4.785686729,10.27893518,2.733989197,2.336805556,15,20
2021-03-23 05:59,30.44742064,11.90354938,10.88756614,28.45734127,11.06746032,10.24503968,19.02314815,6.991512346,6.240520282,17,21
2021-03-23 06:29,41.3271605,16.41975309,15.5771605,40.72839506,15.89197531,15.31790123,26.12654321,9.88580247,9.299382716,16,21
2021-03-23 06:59,69.68871252,28.05467372,28.33994709,61.2989418,24.87125221,24.74647266,51.97971781,20.96516755,20.22486773,19,21
2021-03-23 07:29,81.76190477,32.82010582,40.08068783,78.96693122,31.43386244,38.81084656,74.46825397,28.27248678,35.23941799,17,14
2021-03-23 07:59,91.8425926,31.00925926,46.33796296,88.00925926,27.48611111,44.28703704,89.82870371,26.7037037,44.00462963,13,17
2021-03-23 08:29,88.35185185,28.22751323,43.35846561,88.04232804,25.69973545,43.39153439,86.82936508,24.85714286,41.13888889,9,12
2021-03-23 08:59,83.40955688,29.61722884,40.65393519,81.81266535,27.13078704,39.74404762,75.17972884,24.0338955,34.91765873,14,12
2021-03-23 09:29,72.70601852,28.58680556,33.00617284,63.49845679,26.78395062,29.16049383,52.23495371,21.22955247,22.60763889,13,19
2021-03-23 09:59,65.60185186,24.83641975,27.09876543,54.75925926,22.66666667,23.08950618,37.65432099,15.02469136,14.64197531,16,17
2021-03-23 10:29,59.73611111,22.64776235,23.29822531,51.6724537,20.26427469,20.46720679,37.61458333,14.15239198,13.82484568,14,32
2021-03-23 10:59,55.73368607,20.74867725,20.85449736,51.34479718,19.67768959,19.55820106,37.0824515,13.45149912,13.14550265,16,14
2021-03-23 11:29,57.28703704,21.67592593,21.6882716,51.78395062,20.2345679,19.97222222,37.41666667,13.91049383,13.38580247,10,20
2021-03-23 11:59,57.4981261,22.35515873,22.4250441,53.81922399,21.69422398,21.34248237,35.05125662,13.21770282,12.85824515,18,21
2021-03-23 12:29,61.45590829,23.41358025,23.52336861,56.78042328,21.77204586,21.8840388,40.75088184,15.18077601,14.71296296,15,27
2021-03-23 12:59,59.91242284,22.8279321,22.77276235,54.80516976,21.19753087,21.07600309,37.25771605,13.6882716,13.37731482,2,7
2021-03-23 13:29,61.1957672,21.99514991,22.58201058,61.0978836,22.62698413,23.23765432,41.74294533,15.10361552,14.8761023,7,11
2021-03-23 13:59,60.52391975,27.28626543,27.7492284,58.52623457,26.38657408,27.33989198,40.39969136,16.30594136,17.52044753,6,4
2021-03-23 14:29,61.11805556,23.44675926,24.35030864,58.96450618,23.25231481,24.39737654,48.64737655,17.68132716,19.36574074,2,5
2021-03-23 14:59,65.93959436,28.52733686,28.4021164,62.75220459,27.4457672,27.27910053,45.8117284,19.01631394,18.56966491,1,10
2021-03-23 15:29,67.61419753,27.47530865,27.75308642,62.57716049,26.28395062,26.21604939,48.53703704,19.55555555,19.14814815,2,7
2021-03-23 15:59,73.30941358,32.16589506,33.03549383,67.40123457,30.87962963,31.01774691,58.03356482,25.5625,25.28317902,4,2
2021-03-23 16:29,75.72222222,33.50925926,34.46296297,65.32407408,30.44444445,30.36111111,52.00925926,23.19444445,22.7962963,1,2
2021-03-23 16:59,69.35493828,31.44753087,31.98148148,62.15432099,29.7345679,29.40432099,47.63888889,21.57407407,21.27469136,2,1
2021-03-23 17:29,72.69483025,30.11612654,32.38850309,65.06867284,28.85416667,29.46682099,51.43132716,22.30516976,21.98070988,2,4
2021-03-23 17:59,66.84259259,30.02777778,30.43518518,56.96693122,26.80026455,26.37698413,43.48280424,19.62037037,18.9457672,1,2
2021-03-23 18:29,71.44708995,26.90917108,30.04585538,62.24691358,26.08465609,26.52028219,46.78306879,19.25925926,18.80996473,1,4
2021-03-23 18:59,65.84567901,22.19753087,27.83333333,55.89814815,23.08333334,23.7808642,42.29012346,16.92901235,16.71604939,0,4
2021-03-23 19:29,47.79012346,18.40123457,18.18518518,39.22839506,15.70679013,15.18827161,27.47839506,10.68209877,9.916666668,0,5
2021-03-23 19:59,37.39814815,14.42592593,13.47530864,32.52777778,12.90432099,11.9845679,21.79012346,8.351851851,7.38888889,2,8
2021-03-23 20:29,34.09920635,12.36111111,11.73809524,32.45855379,12.39550265,11.60934745,20.09038801,7.349647267,6.509700177,3,4
2021-03-23 20:59,27.91931217,10.3170194,9.837301587,27.15167549,10.7654321,10.20723104,15.13095238,5.696208113,5.051146385,5,13
2021-03-23 21:29,23.4058642,9.032407407,8.43904321,30.82947531,12.41975309,11.90200617,15.41049383,5.758487654,5.260030864,9,14
2021-03-23 21:59,19.10648148,6.99228395,6.638888889,19.91820988,8.114197531,7.50771605,11.44598765,4.290123457,3.74537037,14,17
2021-03-23 22:29,17.04398149,4.828703704,4.44510582,21.28207672,6.434964727,6.010030865,9.047619046,2.69664903,2.320767196,13,17
2021-03-23 22:59,13.13271605,3.865079365,3.552248677,15.44312169,5.121031746,4.66005291,5.729276896,1.81261023,1.5335097,10,14
2021-03-23 23:29,8.894290123,2.53279321,2.321759259,12.28568673,3.790895062,3.429012346,5.180941358,1.557098766,1.31095679,12,13
2021-03-26 00:29,8.986111112,2.844686949,2.495563272,10.15027006,3.229345789,2.949694114,4.330742945,1.461185516,1.304439484,13,26
2021-03-26 00:59,7.144703483,2.266231261,1.993606702,7.419009039,2.333746693,2.117504409,3.337522046,1.12880291,0.981453924,14,25
2021-03-26 01:29,6.792052469,2.120756173,1.965084877,6.633487654,2.151234568,1.989197531,2.938850309,1.068479938,0.919174383,12,6
2021-03-26 01:59,6.441358025,2.143518519,1.956790124,6.591049383,2.165123457,1.976851852,2.885802469,1.010802469,0.936728395,13,28
2021-03-26 02:29,5.351311729,1.485030864,1.30779321,5.142438272,1.400694445,1.272222222,2.178549383,0.675462963,0.584027778,8,12
2021-03-26 02:59,5.67962963,1.318865741,1.197569445,4.727199074,1.140046296,1.050115741,1.996180556,0.521990741,0.464930555,10,20
2021-03-26 03:29,5.048148148,1.103703704,1.077777778,5.37037037,1.240740741,1.148148148,2.637037037,0.640740741,0.574074074,19,23
2021-03-26 03:59,5.351851852,1.148148148,1.155555556,5.303703704,1.240740741,1.162962963,1.544444444,0.403703704,0.366666667,14,19
2021-03-26 04:29,7.181944445,1.62037037,1.531944445,7.62962963,1.703703704,1.587037037,3.008333334,0.822222222,0.713888889,12,21
2021-03-26 04:59,12.00802469,3.441203704,3.026388889,13.58024691,3.81404321,3.39691358,5.224537037,1.584567901,1.313734568,11,5
2021-03-26 05:29,18.44290123,5.731481482,5.183641976,18.76080247,5.865740741,5.220679012,10.35339506,3.166666667,2.771604938,8,12
2021-03-26 05:59,32.29012346,12.47145062,11.41126543,30.5787037,11.75231481,10.81018519,23.18904321,8.216820987,7.43904321,15,16
2021-03-26 06:29,44.59904101,17.69345238,16.66231261,41.89610891,16.28742284,15.59810406,34.89803792,13.16743827,12.38321208,16,33
2021-03-26 06:59,62.14197531,25.11304012,24.59606482,59.23070988,23.96257716,23.44251543,52.00385803,20.51774692,19.69868827,16,28
2021-03-26 07:29,78.84490741,33.82214506,36.31635803,74.9375,32.53626544,34.53549383,67.80208333,29.31404321,30.42515432,13,15
2021-03-26 07:59,84.30952381,33.69973545,41.80423281,82.9457672,31.81216931,40.56878307,78.51984127,27.87698413,36.85317461,9,15
2021-03-26 08:29,79.89814815,31.36111111,39.51851852,79.99074074,29.9537037,39.41666667,75.88888889,25.64814815,35.90740741,15,27
2021-03-26 08:59,71.70089286,31.32357804,34.99768518,68.95601852,30.68204365,33.55208334,60.1686508,25.23611111,28.01025133,19,27
2021-03-26 09:29,66.80671297,30.32060185,31.17939815,64.30092593,29.81828704,29.9837963,51.94791667,22.78356481,22.93518519,13,20
2021-03-26 09:59,71.93209877,33.08641976,34.45061729,69.13580247,33.32098766,33.19753087,54.84876543,25.5308642,24.8734568,14,18
2021-03-26 10:29,67.14814815,27.1829806,27.60758377,64.4175485,26.62477954,26.4303351,46.24823633,18.40476191,18.07054674,17,23
2021-03-26 10:59,67.10185185,30.01851852,30.0462963,59.81481482,27.28703704,26.86111111,44.21296297,18.96296296,18.39814815,14,28
2021-03-26 11:29,64.02777778,26.6566358,26.77546297,63.50077161,27.23611111,26.89737655,46.27469136,18.88966049,18.46373457,14,22
2021-03-26 11:59,71.05941358,32.84066358,33.52083333,70.42399691,33.30285494,33.38734568,50.80941358,22.40007716,22.51080247,27,41
2021-03-26 12:29,73.0462963,32.08333334,33.36111111,70.12037037,31.58333334,32.17592593,53.89814815,23.10185185,23.20370371,16,28
2021-03-26 12:59,72.90740741,34.28703704,35.20370371,69.02777778,33.3425926,33.45370371,51.53703704,23.37037037,23.47222222,15,16
2021-03-26 13:29,69.05594136,31.61535494,31.5,64.88503086,30.46180556,29.99498457,49.9216821,22.04899692,21.36805555,5,19
2021-03-26 13:59,68.99382716,30.24691358,30.22839507,61.89197531,27.75617284,27.24691358,46.92592593,20.04320988,19.5308642,6,9
2021-03-26 14:29,74.44135803,33.00925926,33.66242284,71.34143519,33,32.79128087,58.00733025,25.26273149,25.29822531,4,9
2021-03-26 14:59,77.7037037,34.94791667,39.09490741,75.68402778,36.10416667,38.19444444,66.46759259,29.93171297,31.73726852,2,7
2021-03-26 15:29,75.68518519,32.57098766,34.64197531,70.23765432,32.2345679,32.47530864,58.32407407,25.35493827,25.4691358,0,1
2021-03-26 15:59,76.11111111,33.95061729,35.83641976,70.48148149,33.16358025,33.37345679,60.61111111,27.49382716,27.23148149,2,0
2021-03-26 16:29,74.82804233,32.8968254,34.10802469,69.32451499,31.98324515,31.81040564,54.54982363,24.34479718,23.7111993,0,3
2021-03-26 16:59,75.76273148,34.49652778,36.13773148,66.86342593,32.38425926,32.37152778,53.29513889,24.53819444,24.01041667,2,2
2021-03-26 17:29,72.69444445,32.75925926,33.15740741,64.13888889,29.63888889,29.40740741,51.34259259,22.60185185,22.11111111,1,0
2021-03-26 17:59,70.18518519,31.61111111,31.65432099,63.31172839,29.58641975,29.02469136,52.09259259,23.32098765,22.34876543,6,0
2021-03-26 18:29,70.88888889,31.3900463,31.78009259,67.25694445,30.82986111,30.4837963,53.29745371,23.38888889,22.70370371,2,5
2021-03-26 18:59,65.54012346,28.85802469,28.59567902,62.25617284,27.71604938,27.31790124,46.97839507,20.08024692,19.42283951,2,9
2021-03-26 19:29,56.65498236,22.93154762,22.67945326,51.80489418,21.16556437,20.8768739,39.41236773,15.74878748,15.16335979,6,11
2021-03-26 19:59,47.62786596,17.55467372,16.89065256,41.80026455,15.66093474,14.93474427,28.09126984,10.10582011,9.437830687,1,8
2021-03-26 20:29,39.96990741,15.37114198,14.88194444,38.40817901,15.28703704,14.66203704,25.92052469,10.01157408,9.475308642,6,9
2021-03-26 20:59,37.86067019,13.77954145,13.45855379,33.54805997,12.4484127,11.95238095,25.52865961,9.606261023,9.205908288,8,4
2021-03-26 21:29,38.78395062,14.26851852,13.87301587,35.5308642,12.90520283,12.46340388,24.41093475,9.247795414,8.884920636,7,16
2021-03-26 21:59,35.5470679,12.6720679,12.3441358,35.11265432,12.40895062,12.10185186,25.29320988,9.381944444,8.926697532,11,20
2021-03-26 22:29,36.33024692,13.06481481,12.75925926,33.80555556,12.28395062,11.77777778,24.56481481,9.033950617,8.669753087,13,25
2021-03-26 22:59,25.84446649,9.748511904,9.352347884,26.40002205,9.971836421,9.486276456,18.68772046,7.281029541,6.81558642,10,15
2021-03-26 23:29,22.82760141,8.806878308,8.228835979,24.51146385,9.255291006,8.735449736,15.24779542,5.799823634,5.442680776,10,23
2021-03-27 00:29,15.63731812,5.845761684,5.481426367,15.68703153,5.797660384,5.408688823,9.230902779,3.697847773,3.331872795,37,38
2021-03-27 00:59,10.0771605,4.302469136,4.046296297,12.62962963,5.231481482,5.033950617,6.222222222,2.87345679,2.685185185,19,22
2021-03-27 01:29,13.12731482,4.423611111,4.040123457,12.02932099,4.210648148,3.993055556,5.223765432,2.037037037,1.861111111,7,24
2021-03-27 01:59,11.28858025,3.172839506,3.087962963,9.524691357,2.887345679,2.689814815,4.25617284,1.416666667,1.277777778,13,16
2021-03-27 02:29,9.729993387,3.039599868,2.71494709,10.62544092,3.328207672,3.034419092,3.320243607,1.161623677,1.070436508,6,16
2021-03-27 02:59,7.127232143,2.266258819,2.127480159,6.581128748,2.155257937,1.97183642,3.250936949,1.14032187,1.030616182,11,26
2021-03-27 03:29,6.991595018,2.266809965,2.051421958,7.14216821,2.19664903,2.018546076,2.739087301,0.933724648,0.868689374,15,30
2021-03-27 03:59,6.202777778,1.453703703,1.323611111,5.607407407,1.327314815,1.193055556,2.423148148,0.660185185,0.564814815,7,15
2021-03-27 04:29,5.274537037,1.142592593,0.989351852,7.732407407,1.704166667,1.554166666,2.757407407,0.623611111,0.559722222,13,18
2021-03-27 04:59,7.885185187,1.792592593,1.644444444,9.314814814,2.188888889,2.211111111,4.674074074,1.262962963,1.096296296,11,12
2021-03-27 05:29,10.53518519,2.727777778,2.486111111,11.39259259,2.791666667,2.59537037,7.331481482,1.975,1.761111111,6,15
2021-03-27 05:59,15.69212963,4.808641975,4.510802469,18.42708333,5.637345679,5.197530864,12.25887346,4.028549383,3.584490741,7,16
2021-03-27 06:29,19.18287037,7.829475309,7.220679013,23.48996914,9.315586422,8.87654321,12.36728395,4.94675926,4.530864198,11,20
2021-03-27 06:59,28.58950617,11.07407407,10.53703704,30.29938272,11.75925926,11.28703704,17.08641975,6.5,6.135802469,6,18
2021-03-27 07:29,28.2037037,10.80864198,10.2654321,30.70987655,11.80246914,11.30246914,20.30864198,7.555555556,7.101851852,7,32
2021-03-27 07:59,41.23853616,16.35537919,15.65343915,41.97707231,16.67945326,16.04938271,27.88359789,10.78262787,10.29717813,26,24
2021-03-27 08:29,48.50308642,19.87962963,18.99691358,45.02777778,18.52469136,17.92592593,29.61419753,11.79320988,11.35185185,25,37
2021-03-27 08:59,56.55555556,23.06790123,22.30246914,55.93518519,23.10493827,22.39197531,40.49691358,15.84876543,15.27469136,13,29
2021-03-27 09:29,60.45061729,24.94444445,24.42592593,63.34259259,26.40432099,25.84876543,48.35493827,19.44444445,18.70987654,18,32
2021-03-27 09:59,68.48500882,30.08730159,29.8659612,65.14550265,28.99955908,28.61375662,51.6829806,21.85449735,21.32627866,16,34
2021-03-27 10:29,69.6803351,32.41931217,32.00088184,69.46428572,32.40520282,31.98897708,52.63271605,23.53042328,23.02689594,13,16
2021-03-27 10:59,66.05709877,31.21604938,30.5,62.63425926,29.9845679,29.45447531,44.96604939,20.59722222,19.81481482,15,16
